time,frame_id,force.x,force.y,force.z,torque.x,torque.y,torque.z
22:06:02,robotiq_force_torque_frame_id,3.0,-0.82,-0.59,0.062,-0.133,-0.013
22:06:02,robotiq_force_torque_frame_id,2.4,-1.62,-1.23,0.078,-0.128,-0.032
22:06:02,robotiq_force_torque_frame_id,3.42,-0.42,-1.03,0.073,-0.139,-0.03
22:06:02,robotiq_force_torque_frame_id,3.04,-0.44,-1.37,0.057,-0.126,-0.022
22:06:02,robotiq_force_torque_frame_id,4.41,-0.93,-1.38,0.058,-0.131,-0.027
22:06:02,robotiq_force_torque_frame_id,3.53,-1.13,-1.16,0.054,-0.13,-0.022
22:06:02,robotiq_force_torque_frame_id,3.65,-3.26,-1.17,0.058,-0.13,-0.026
22:06:03,robotiq_force_torque_frame_id,4.49,-1.68,-1.42,0.06,-0.121,-0.024
22:06:03,robotiq_force_torque_frame_id,3.53,-1.17,-1.45,0.06,-0.119,-0.023
22:06:03,robotiq_force_torque_frame_id,2.04,-1.44,-2.1,0.05,-0.129,-0.031
22:06:03,robotiq_force_torque_frame_id,3.97,-1.33,-1.74,0.07,-0.132,-0.034
22:06:03,robotiq_force_torque_frame_id,3.16,-1.59,-1.24,0.065,-0.135,-0.059
22:06:03,robotiq_force_torque_frame_id,1.12,-1.09,-0.75,0.041,-0.136,-0.034
22:06:03,robotiq_force_torque_frame_id,3.06,-0.49,-1.07,0.06,-0.138,-0.044
22:06:03,robotiq_force_torque_frame_id,3.01,0.03,-1.56,0.061,-0.126,-0.043
22:06:03,robotiq_force_torque_frame_id,2.71,-0.8,-1.12,0.09,-0.13,-0.056
22:06:03,robotiq_force_torque_frame_id,3.58,0.06,-1.06,0.08,-0.119,-0.035
22:06:04,robotiq_force_torque_frame_id,3.43,-0.53,-0.91,0.08,-0.145,-0.048
22:06:04,robotiq_force_torque_frame_id,2.84,-0.77,-1.19,0.067,-0.154,-0.051
22:06:04,robotiq_force_torque_frame_id,1.9,-2.09,-1.44,0.069,-0.132,-0.04
22:06:04,robotiq_force_torque_frame_id,3.2,-0.37,-0.64,0.053,-0.119,-0.049
22:06:04,robotiq_force_torque_frame_id,1.94,-2.06,-1.19,0.067,-0.127,-0.04
22:06:04,robotiq_force_torque_frame_id,3.34,-1.95,-1.03,0.061,-0.137,-0.024
22:06:04,robotiq_force_torque_frame_id,1.8,-2.55,-0.83,0.066,-0.126,-0.052
22:06:04,robotiq_force_torque_frame_id,2.86,-2.27,-0.43,0.06,-0.134,-0.031
22:06:04,robotiq_force_torque_frame_id,1.81,-1.21,-1.1,0.059,-0.128,-0.019
22:06:04,robotiq_force_torque_frame_id,2.14,-0.28,-0.94,0.063,-0.136,-0.032
22:06:05,robotiq_force_torque_frame_id,3.08,-0.41,-0.94,0.053,-0.128,-0.031
22:06:05,robotiq_force_torque_frame_id,2.21,-1.75,-1.11,0.064,-0.125,-0.033
22:06:05,robotiq_force_torque_frame_id,3.83,-0.3,-0.71,0.03,-0.148,-0.049
22:06:05,robotiq_force_torque_frame_id,1.49,-1.78,-0.35,0.052,-0.131,-0.075
22:06:05,robotiq_force_torque_frame_id,2.82,-0.66,-0.81,0.064,-0.117,-0.041
22:06:05,robotiq_force_torque_frame_id,2.49,-0.94,-0.39,0.054,-0.116,-0.049
22:06:05,robotiq_force_torque_frame_id,3.28,-0.46,-0.62,0.08,-0.131,-0.049
22:06:05,robotiq_force_torque_frame_id,3.31,-0.52,-0.54,0.056,-0.147,-0.006
22:06:05,robotiq_force_torque_frame_id,3.14,-1.64,-0.6,0.051,-0.123,-0.015
22:06:05,robotiq_force_torque_frame_id,4.18,-1.17,-0.79,0.073,-0.139,-0.015
22:06:06,robotiq_force_torque_frame_id,0.76,-2.12,-0.79,0.055,-0.121,-0.056
22:06:06,robotiq_force_torque_frame_id,2.19,-2.26,-1.3,0.063,-0.149,-0.042
22:06:06,robotiq_force_torque_frame_id,2.67,-1.26,-1.18,0.062,-0.13,-0.036
22:06:06,robotiq_force_torque_frame_id,2.23,-0.08,-0.65,0.043,-0.138,-0.044
22:06:06,robotiq_force_torque_frame_id,3.62,-0.94,-0.46,0.059,-0.143,-0.023
22:06:06,robotiq_force_torque_frame_id,3.34,0.1,-0.93,0.062,-0.123,-0.011
22:06:06,robotiq_force_torque_frame_id,3.95,-0.46,-1.21,0.054,-0.14,-0.012
22:06:06,robotiq_force_torque_frame_id,3.75,0.08,-0.77,0.059,-0.12,-0.027
22:06:06,robotiq_force_torque_frame_id,1.78,-2.55,-0.31,0.056,-0.118,-0.056
22:06:06,robotiq_force_torque_frame_id,3.28,-0.52,-0.68,0.076,-0.121,-0.025
22:06:07,robotiq_force_torque_frame_id,3.22,-1.28,-0.89,0.076,-0.134,-0.054
22:06:07,robotiq_force_torque_frame_id,2.43,-1.5,-0.95,0.062,-0.127,-0.042
22:06:07,robotiq_force_torque_frame_id,2.14,-1.05,-1.07,0.069,-0.117,-0.049
22:06:07,robotiq_force_torque_frame_id,3.7,-2.27,-0.46,0.076,-0.148,-0.038
22:06:07,robotiq_force_torque_frame_id,2.03,-1.53,-1.09,0.075,-0.123,-0.039
22:06:07,robotiq_force_torque_frame_id,2.44,-0.6,-0.91,0.064,-0.142,-0.053
22:06:07,robotiq_force_torque_frame_id,3.06,-0.05,-0.81,0.058,-0.126,-0.03
22:06:07,robotiq_force_torque_frame_id,1.42,-0.01,-1.47,0.06,-0.127,-0.05
22:06:07,robotiq_force_torque_frame_id,1.89,-0.2,-0.88,0.082,-0.13,-0.047
22:06:07,robotiq_force_torque_frame_id,2.6,-0.29,-0.67,0.059,-0.134,-0.054
22:06:08,robotiq_force_torque_frame_id,2.39,-0.46,-1.08,0.07,-0.134,-0.05
22:06:08,robotiq_force_torque_frame_id,2.32,-0.01,-1.54,0.065,-0.133,-0.056
22:06:08,robotiq_force_torque_frame_id,2.57,-1.12,0.21,0.069,-0.133,-0.034
22:06:08,robotiq_force_torque_frame_id,2.09,-1.37,-0.39,0.057,-0.109,-0.052
22:06:08,robotiq_force_torque_frame_id,3.46,-0.9,-1.32,0.06,-0.141,-0.031
22:06:08,robotiq_force_torque_frame_id,3.7,-0.01,-1.03,0.069,-0.119,-0.045
22:06:08,robotiq_force_torque_frame_id,3.04,0.26,-0.88,0.069,-0.125,-0.038
22:06:08,robotiq_force_torque_frame_id,2.6,-1.86,-1.13,0.077,-0.137,-0.054
22:06:08,robotiq_force_torque_frame_id,2.1,-2.24,-1.3,0.085,-0.119,-0.059
22:06:08,robotiq_force_torque_frame_id,2.97,-1.42,-0.87,0.067,-0.132,-0.039
22:06:09,robotiq_force_torque_frame_id,1.59,-2.28,-0.84,0.066,-0.121,-0.043
22:06:09,robotiq_force_torque_frame_id,2.21,-1.19,-1.05,0.072,-0.139,-0.039
22:06:09,robotiq_force_torque_frame_id,0.98,-1.53,-1.01,0.068,-0.135,-0.065
22:06:09,robotiq_force_torque_frame_id,2.29,-1.39,-0.76,0.08,-0.134,-0.02
22:06:09,robotiq_force_torque_frame_id,2.41,-1.34,-0.89,0.074,-0.154,-0.057
22:06:09,robotiq_force_torque_frame_id,2.72,-2.87,-1.18,0.079,-0.124,-0.024
22:06:09,robotiq_force_torque_frame_id,2.62,-1.13,-1.17,0.064,-0.144,-0.023
22:06:09,robotiq_force_torque_frame_id,3.0,-0.38,-1.39,0.062,-0.134,-0.021
22:06:09,robotiq_force_torque_frame_id,3.87,-0.93,-1.62,0.055,-0.128,-0.032
22:06:09,robotiq_force_torque_frame_id,2.23,-1.15,-1.0,0.058,-0.121,-0.016
22:06:10,robotiq_force_torque_frame_id,2.38,-1.42,-1.39,0.041,-0.131,-0.036
22:06:10,robotiq_force_torque_frame_id,3.06,-1.31,-1.12,0.066,-0.119,-0.026
22:06:10,robotiq_force_torque_frame_id,1.65,-1.34,-1.18,0.073,-0.108,-0.034
22:06:10,robotiq_force_torque_frame_id,1.91,-0.22,-0.74,0.071,-0.151,-0.069
22:06:10,robotiq_force_torque_frame_id,3.24,-0.27,-1.34,0.073,-0.116,-0.06
22:06:10,robotiq_force_torque_frame_id,2.1,0.73,-1.46,0.075,-0.13,-0.046
22:06:10,robotiq_force_torque_frame_id,3.37,-1.3,-1.02,0.076,-0.128,-0.026
22:06:10,robotiq_force_torque_frame_id,2.07,-0.26,-1.51,0.068,-0.122,-0.025
22:06:10,robotiq_force_torque_frame_id,3.25,-1.03,-1.68,0.064,-0.121,-0.003
22:06:10,robotiq_force_torque_frame_id,2.31,-0.27,-0.78,0.077,-0.121,-0.005
22:06:11,robotiq_force_torque_frame_id,1.71,-0.31,-0.63,0.078,-0.127,-0.035
22:06:11,robotiq_force_torque_frame_id,1.78,-0.78,-0.67,0.076,-0.126,-0.018
22:06:11,robotiq_force_torque_frame_id,2.99,0.15,-0.97,0.067,-0.125,-0.02
22:06:11,robotiq_force_torque_frame_id,2.24,-1.05,-0.95,0.084,-0.11,-0.007
22:06:11,robotiq_force_torque_frame_id,1.97,-1.19,-0.91,0.08,-0.138,-0.032
22:06:11,robotiq_force_torque_frame_id,2.82,-1.13,-0.72,0.078,-0.114,-0.018
22:06:11,robotiq_force_torque_frame_id,1.66,0.07,0.11,0.046,-0.095,-0.026
22:06:11,robotiq_force_torque_frame_id,3.67,-1.71,-1.08,0.067,-0.114,0.009
22:06:11,robotiq_force_torque_frame_id,3.05,0.36,-0.95,0.055,-0.119,-0.003
22:06:11,robotiq_force_torque_frame_id,2.97,-0.52,-0.96,0.08,-0.11,-0.006
22:06:12,robotiq_force_torque_frame_id,2.74,-1.65,-1.24,0.079,-0.115,0.013
22:06:12,robotiq_force_torque_frame_id,3.34,-0.73,-1.35,0.072,-0.138,0.019
22:06:12,robotiq_force_torque_frame_id,3.46,-1.13,-1.71,0.095,-0.115,-0.007
22:06:12,robotiq_force_torque_frame_id,1.39,-0.94,-1.12,0.067,-0.141,-0.022
22:06:12,robotiq_force_torque_frame_id,3.07,-0.65,-1.12,0.075,-0.128,-0.012
22:06:12,robotiq_force_torque_frame_id,2.18,-0.36,-1.15,0.079,-0.124,-0.005
22:06:12,robotiq_force_torque_frame_id,1.98,-0.64,-1.03,0.076,-0.138,-0.008
22:06:12,robotiq_force_torque_frame_id,0.23,-1.76,-1.06,0.077,-0.124,-0.033
22:06:12,robotiq_force_torque_frame_id,2.58,-1.08,-1.08,0.078,-0.144,0.003
22:06:12,robotiq_force_torque_frame_id,2.8,0.19,-0.96,0.082,-0.132,-0.018
22:06:13,robotiq_force_torque_frame_id,1.58,-0.27,-1.16,0.068,-0.119,-0.003
22:06:13,robotiq_force_torque_frame_id,2.06,-0.23,-1.42,0.08,-0.147,-0.007
22:06:13,robotiq_force_torque_frame_id,2.33,-0.16,-1.2,0.058,-0.138,-0.029
22:06:13,robotiq_force_torque_frame_id,2.4,0.2,-0.69,0.06,-0.134,-0.009
22:06:13,robotiq_force_torque_frame_id,2.5,-0.62,-1.42,0.091,-0.117,-0.017
22:06:13,robotiq_force_torque_frame_id,4.8,-0.27,-0.95,0.085,-0.139,-0.016
22:06:13,robotiq_force_torque_frame_id,3.82,-0.47,-0.46,0.082,-0.138,-0.031
22:06:13,robotiq_force_torque_frame_id,2.67,-0.72,-1.17,0.069,-0.142,-0.046
22:06:13,robotiq_force_torque_frame_id,2.71,-1.0,-1.05,0.068,-0.135,-0.023
22:06:13,robotiq_force_torque_frame_id,2.8,0.06,-0.72,0.081,-0.138,-0.01
22:06:14,robotiq_force_torque_frame_id,3.05,-0.3,-0.44,0.073,-0.133,-0.022
22:06:14,robotiq_force_torque_frame_id,4.62,0.29,-0.1,0.075,-0.146,-0.017
22:06:14,robotiq_force_torque_frame_id,1.88,-1.32,-0.23,0.06,-0.138,-0.04
22:06:14,robotiq_force_torque_frame_id,2.5,-0.69,-0.79,0.049,-0.138,-0.021
22:06:14,robotiq_force_torque_frame_id,1.63,-1.11,-0.38,0.074,-0.136,-0.02
22:06:14,robotiq_force_torque_frame_id,1.2,-0.88,-0.77,0.071,-0.137,-0.035
22:06:14,robotiq_force_torque_frame_id,2.34,-0.4,-1.13,0.067,-0.128,-0.006
22:06:14,robotiq_force_torque_frame_id,3.27,-0.88,-0.7,0.08,-0.122,-0.025
22:06:14,robotiq_force_torque_frame_id,2.99,-0.67,-1.13,0.085,-0.13,-0.022
22:06:14,robotiq_force_torque_frame_id,4.01,-0.98,-1.53,0.073,-0.14,-0.015
22:06:15,robotiq_force_torque_frame_id,2.1,-1.21,-1.35,0.086,-0.132,-0.013
22:06:15,robotiq_force_torque_frame_id,2.56,-0.01,-0.53,0.061,-0.138,-0.009
22:06:15,robotiq_force_torque_frame_id,2.49,-0.63,-0.83,0.08,-0.128,0.001
22:06:15,robotiq_force_torque_frame_id,3.02,-0.36,-0.47,0.072,-0.135,0.011
22:06:15,robotiq_force_torque_frame_id,2.97,0.0,-0.66,0.065,-0.133,-0.011
22:06:15,robotiq_force_torque_frame_id,1.99,-1.16,-1.74,0.076,-0.115,-0.019
22:06:15,robotiq_force_torque_frame_id,2.41,-0.67,-0.87,0.07,-0.137,-0.028
22:06:15,robotiq_force_torque_frame_id,3.18,-0.37,-0.53,0.062,-0.105,-0.013
22:06:15,robotiq_force_torque_frame_id,2.58,-2.02,0.11,0.071,-0.131,-0.044
22:06:15,robotiq_force_torque_frame_id,2.87,-0.2,-0.66,0.071,-0.133,-0.015
22:06:16,robotiq_force_torque_frame_id,3.65,-0.81,-1.15,0.07,-0.144,-0.015
22:06:16,robotiq_force_torque_frame_id,2.22,-0.27,-0.18,0.057,-0.149,0.004
22:06:16,robotiq_force_torque_frame_id,2.76,-0.62,-0.56,0.063,-0.142,0.005
22:06:16,robotiq_force_torque_frame_id,2.01,-0.35,-1.06,0.065,-0.139,0.014
22:06:16,robotiq_force_torque_frame_id,2.27,-0.42,-0.69,0.067,-0.148,0.01
22:06:16,robotiq_force_torque_frame_id,4.2,-1.47,-0.95,0.072,-0.144,-0.026
22:06:16,robotiq_force_torque_frame_id,2.69,-1.45,-1.26,0.074,-0.126,-0.018
22:06:16,robotiq_force_torque_frame_id,4.29,-0.12,-0.94,0.09,-0.139,0.0
22:06:16,robotiq_force_torque_frame_id,2.74,-0.16,-1.04,0.059,-0.128,0.0
22:06:16,robotiq_force_torque_frame_id,2.59,-0.34,-1.32,0.088,-0.132,-0.013
22:06:17,robotiq_force_torque_frame_id,2.03,-1.96,-1.58,0.072,-0.146,-0.029
22:06:17,robotiq_force_torque_frame_id,1.98,-1.21,-1.33,0.073,-0.14,-0.027
22:06:17,robotiq_force_torque_frame_id,2.17,-0.24,-1.42,0.084,-0.145,-0.003
22:06:17,robotiq_force_torque_frame_id,3.4,-1.38,-1.22,0.09,-0.13,-0.005
22:06:17,robotiq_force_torque_frame_id,1.73,-0.65,-1.21,0.081,-0.146,-0.019
22:06:17,robotiq_force_torque_frame_id,0.5,-1.85,-1.6,0.072,-0.129,-0.011
22:06:17,robotiq_force_torque_frame_id,3.0,-0.18,-1.26,0.065,-0.127,0.007
22:06:17,robotiq_force_torque_frame_id,2.84,0.17,-1.2,0.065,-0.127,-0.013
22:06:17,robotiq_force_torque_frame_id,3.28,-0.23,-0.89,0.07,-0.136,-0.023
22:06:17,robotiq_force_torque_frame_id,4.04,-0.52,-1.75,0.062,-0.137,-0.003
22:06:18,robotiq_force_torque_frame_id,1.12,-0.84,-1.5,0.058,-0.119,-0.014
22:06:18,robotiq_force_torque_frame_id,1.73,-1.11,-1.77,0.063,-0.12,0.014
22:06:18,robotiq_force_torque_frame_id,3.43,0.06,-1.1,0.061,-0.119,0.016
22:06:18,robotiq_force_torque_frame_id,3.02,-0.9,-1.18,0.048,-0.112,0.002
22:06:18,robotiq_force_torque_frame_id,1.65,-0.07,-0.25,0.041,-0.115,0.026
22:06:18,robotiq_force_torque_frame_id,2.23,-0.7,-0.88,0.046,-0.096,0.004
22:06:18,robotiq_force_torque_frame_id,1.5,-1.16,-0.79,0.055,-0.118,-0.007
22:06:18,robotiq_force_torque_frame_id,2.87,-0.02,-1.42,0.081,-0.122,0.009
22:06:18,robotiq_force_torque_frame_id,2.88,-0.25,-1.37,0.063,-0.127,0.017
22:06:18,robotiq_force_torque_frame_id,2.79,-0.37,-1.22,0.073,-0.126,-0.009
22:06:19,robotiq_force_torque_frame_id,2.58,-1.62,-0.73,0.067,-0.141,-0.012
22:06:19,robotiq_force_torque_frame_id,2.95,-0.02,-0.86,0.075,-0.122,-0.008
22:06:19,robotiq_force_torque_frame_id,2.93,-1.34,-0.99,0.072,-0.121,-0.023
22:06:19,robotiq_force_torque_frame_id,3.57,0.55,-1.06,0.052,-0.14,-0.002
22:06:19,robotiq_force_torque_frame_id,3.16,-0.04,-0.17,0.057,-0.116,0.02
22:06:19,robotiq_force_torque_frame_id,2.72,-1.44,-0.98,0.06,-0.136,-0.02
22:06:19,robotiq_force_torque_frame_id,2.13,-1.16,-1.4,0.072,-0.129,-0.026
22:06:19,robotiq_force_torque_frame_id,3.78,0.31,-1.07,0.074,-0.124,-0.001
22:06:19,robotiq_force_torque_frame_id,3.64,0.59,-1.04,0.068,-0.121,0.004
22:06:19,robotiq_force_torque_frame_id,3.35,-0.47,-1.39,0.062,-0.117,0.011
22:06:20,robotiq_force_torque_frame_id,4.13,-1.52,-1.18,0.06,-0.132,-0.006
22:06:20,robotiq_force_torque_frame_id,3.61,-0.94,-1.33,0.061,-0.12,-0.011
22:06:20,robotiq_force_torque_frame_id,1.46,-1.03,-1.35,0.071,-0.12,-0.02
22:06:20,robotiq_force_torque_frame_id,1.02,-2.61,-1.08,0.077,-0.118,-0.041
22:06:20,robotiq_force_torque_frame_id,2.61,-0.64,-1.05,0.081,-0.139,-0.029
22:06:20,robotiq_force_torque_frame_id,3.07,-0.1,-1.49,0.064,-0.117,-0.004
22:06:20,robotiq_force_torque_frame_id,2.85,-0.59,-0.54,0.05,-0.128,-0.027
22:06:20,robotiq_force_torque_frame_id,2.17,-1.16,-1.51,0.05,-0.119,-0.001
22:06:20,robotiq_force_torque_frame_id,4.05,0.04,-0.95,0.067,-0.125,-0.025
22:06:20,robotiq_force_torque_frame_id,2.12,-0.88,-0.58,0.063,-0.128,-0.025
22:06:21,robotiq_force_torque_frame_id,2.78,-1.06,-0.87,0.076,-0.125,-0.029
22:06:21,robotiq_force_torque_frame_id,3.72,-0.66,-0.25,0.064,-0.134,-0.01
22:06:21,robotiq_force_torque_frame_id,2.53,-0.13,-0.77,0.037,-0.126,-0.026
22:06:21,robotiq_force_torque_frame_id,2.31,-0.82,-1.61,0.068,-0.13,-0.015
22:06:21,robotiq_force_torque_frame_id,3.48,-0.5,-0.62,0.057,-0.122,-0.035
22:06:21,robotiq_force_torque_frame_id,2.69,-1.42,-1.24,0.056,-0.124,-0.035
22:06:21,robotiq_force_torque_frame_id,1.84,-2.53,-1.82,0.085,-0.137,-0.038
22:06:21,robotiq_force_torque_frame_id,3.58,-0.13,-0.77,0.065,-0.121,-0.008
22:06:21,robotiq_force_torque_frame_id,3.45,-1.25,-1.23,0.067,-0.116,-0.019
22:06:21,robotiq_force_torque_frame_id,2.01,-0.15,-1.67,0.066,-0.113,-0.012
22:06:22,robotiq_force_torque_frame_id,2.26,-0.33,-1.63,0.055,-0.129,0.004
22:06:22,robotiq_force_torque_frame_id,3.26,-0.27,-1.14,0.059,-0.122,-0.016
22:06:22,robotiq_force_torque_frame_id,2.99,-0.3,-1.1,0.064,-0.13,-0.011
22:06:22,robotiq_force_torque_frame_id,3.24,-0.09,-1.08,0.075,-0.143,-0.029
22:06:22,robotiq_force_torque_frame_id,3.22,0.18,-1.86,0.074,-0.123,-0.012
22:06:22,robotiq_force_torque_frame_id,3.91,-1.85,-1.84,0.08,-0.132,0.0
22:06:22,robotiq_force_torque_frame_id,2.58,0.69,-1.39,0.076,-0.127,-0.018
22:06:22,robotiq_force_torque_frame_id,2.25,0.48,-1.85,0.068,-0.125,-0.022
22:06:22,robotiq_force_torque_frame_id,3.15,-0.17,-1.83,0.072,-0.121,-0.02
22:06:22,robotiq_force_torque_frame_id,3.1,-1.14,-1.54,0.055,-0.122,-0.02
22:06:23,robotiq_force_torque_frame_id,3.48,-0.72,-1.77,0.056,-0.123,-0.011
22:06:23,robotiq_force_torque_frame_id,2.07,-1.1,-1.54,0.068,-0.119,-0.028
22:06:23,robotiq_force_torque_frame_id,3.1,-0.05,-1.07,0.048,-0.132,-0.03
22:06:23,robotiq_force_torque_frame_id,2.73,-0.52,-0.94,0.078,-0.133,-0.032
22:06:23,robotiq_force_torque_frame_id,3.0,0.21,-0.89,0.068,-0.127,-0.024
22:06:23,robotiq_force_torque_frame_id,3.17,-0.79,-0.43,0.078,-0.118,-0.023
22:06:23,robotiq_force_torque_frame_id,2.22,-1.52,-1.35,0.053,-0.109,-0.041
22:06:23,robotiq_force_torque_frame_id,1.33,-2.12,-1.48,0.072,-0.098,-0.029
22:06:23,robotiq_force_torque_frame_id,1.55,-0.75,-1.42,0.064,-0.116,-0.06
22:06:23,robotiq_force_torque_frame_id,3.57,0.35,-1.23,0.064,-0.108,-0.031
22:06:24,robotiq_force_torque_frame_id,2.8,0.18,-1.26,0.059,-0.109,-0.034
22:06:24,robotiq_force_torque_frame_id,4.21,-0.71,-1.18,0.072,-0.12,-0.03
22:06:24,robotiq_force_torque_frame_id,2.5,0.41,-1.68,0.073,-0.121,-0.017
22:06:24,robotiq_force_torque_frame_id,3.88,-1.0,-1.41,0.068,-0.123,-0.005
22:06:24,robotiq_force_torque_frame_id,2.54,-1.2,-1.37,0.061,-0.122,-0.047
22:06:24,robotiq_force_torque_frame_id,2.88,0.15,-1.45,0.079,-0.133,-0.021
22:06:24,robotiq_force_torque_frame_id,3.87,-0.02,-1.2,0.07,-0.131,-0.029
22:06:24,robotiq_force_torque_frame_id,3.89,0.76,-1.25,0.053,-0.111,-0.04
22:06:24,robotiq_force_torque_frame_id,4.2,-0.67,-1.17,0.051,-0.142,-0.058
22:06:24,robotiq_force_torque_frame_id,2.89,0.11,-1.64,0.05,-0.134,-0.043
22:06:25,robotiq_force_torque_frame_id,4.21,-0.29,-1.22,0.067,-0.133,-0.029
22:06:25,robotiq_force_torque_frame_id,3.87,-0.32,-1.4,0.056,-0.123,-0.026
22:06:25,robotiq_force_torque_frame_id,2.89,-1.19,-1.5,0.066,-0.124,-0.048
22:06:25,robotiq_force_torque_frame_id,3.17,-0.13,-1.15,0.091,-0.136,-0.006
22:06:25,robotiq_force_torque_frame_id,4.24,1.4,-1.39,0.063,-0.126,-0.028
22:06:25,robotiq_force_torque_frame_id,3.51,1.54,-1.37,0.067,-0.132,-0.015
22:06:25,robotiq_force_torque_frame_id,2.85,-0.14,-1.96,0.057,-0.104,-0.024
22:06:25,robotiq_force_torque_frame_id,3.85,0.51,-1.13,0.061,-0.141,-0.007
22:06:25,robotiq_force_torque_frame_id,2.11,-1.48,-1.46,0.051,-0.122,-0.052
22:06:25,robotiq_force_torque_frame_id,2.95,-1.53,-1.28,0.06,-0.134,-0.023
22:06:26,robotiq_force_torque_frame_id,4.73,1.01,-1.25,0.067,-0.12,-0.026
22:06:26,robotiq_force_torque_frame_id,3.47,1.18,-1.59,0.065,-0.133,-0.043
22:06:26,robotiq_force_torque_frame_id,4.21,0.13,-1.26,0.051,-0.127,-0.04
22:06:26,robotiq_force_torque_frame_id,2.93,0.59,-1.36,0.064,-0.119,-0.029
22:06:26,robotiq_force_torque_frame_id,3.45,-0.02,-1.46,0.056,-0.134,-0.02
22:06:26,robotiq_force_torque_frame_id,2.21,-0.56,-1.28,0.069,-0.11,-0.054
22:06:26,robotiq_force_torque_frame_id,2.6,0.58,-1.43,0.052,-0.129,-0.043
22:06:26,robotiq_force_torque_frame_id,3.39,0.42,-1.44,0.073,-0.132,-0.02
22:06:26,robotiq_force_torque_frame_id,2.29,-0.33,-1.12,0.065,-0.133,-0.043
22:06:26,robotiq_force_torque_frame_id,1.92,-1.05,-1.03,0.063,-0.131,-0.053
22:06:27,robotiq_force_torque_frame_id,2.88,-0.22,-1.03,0.06,-0.127,-0.025
22:06:27,robotiq_force_torque_frame_id,2.91,-0.46,-1.16,0.07,-0.131,-0.006
22:06:27,robotiq_force_torque_frame_id,2.04,-0.12,-1.1,0.066,-0.122,-0.005
22:06:27,robotiq_force_torque_frame_id,1.4,-1.34,-0.98,0.064,-0.142,-0.027
22:06:27,robotiq_force_torque_frame_id,1.42,-0.8,-1.01,0.067,-0.118,-0.024
22:06:27,robotiq_force_torque_frame_id,2.22,-0.41,-0.7,0.057,-0.146,-0.014
22:06:27,robotiq_force_torque_frame_id,1.62,-0.45,-1.68,0.07,-0.123,-0.013
22:06:27,robotiq_force_torque_frame_id,1.75,-0.26,-1.56,0.063,-0.128,-0.028
22:06:27,robotiq_force_torque_frame_id,1.72,-2.32,-0.91,0.068,-0.134,-0.001
22:06:27,robotiq_force_torque_frame_id,2.05,-1.31,-1.15,0.073,-0.124,-0.019
22:06:28,robotiq_force_torque_frame_id,2.54,-1.08,-0.65,0.06,-0.152,-0.002
22:06:28,robotiq_force_torque_frame_id,1.55,0.08,-1.37,0.05,-0.12,-0.01
22:06:28,robotiq_force_torque_frame_id,0.93,-1.56,-0.72,0.076,-0.131,0.0
22:06:28,robotiq_force_torque_frame_id,1.14,-1.55,-0.96,0.054,-0.132,-0.018
22:06:28,robotiq_force_torque_frame_id,2.34,-0.63,-1.5,0.068,-0.12,-0.034
22:06:28,robotiq_force_torque_frame_id,0.75,-2.51,-1.19,0.072,-0.148,-0.016
22:06:28,robotiq_force_torque_frame_id,3.33,-1.87,-1.35,0.09,-0.145,-0.016
22:06:28,robotiq_force_torque_frame_id,1.86,-0.71,-1.79,0.053,-0.147,0.01
22:06:28,robotiq_force_torque_frame_id,2.15,-2.45,-1.37,0.062,-0.134,-0.003
22:06:28,robotiq_force_torque_frame_id,2.65,-1.29,-1.52,0.073,-0.141,-0.002
22:06:29,robotiq_force_torque_frame_id,2.4,-1.44,-1.27,0.08,-0.147,0.007
22:06:29,robotiq_force_torque_frame_id,2.96,-1.1,-0.72,0.069,-0.129,0.024
22:06:29,robotiq_force_torque_frame_id,1.23,-2.54,-0.55,0.087,-0.137,0.002
22:06:29,robotiq_force_torque_frame_id,1.76,-1.71,-0.24,0.064,-0.104,0.018
22:06:29,robotiq_force_torque_frame_id,1.52,-2.28,-1.12,0.053,-0.135,-0.014
22:06:29,robotiq_force_torque_frame_id,1.9,-1.27,-0.78,0.052,-0.101,-0.021
22:06:29,robotiq_force_torque_frame_id,1.69,-1.39,-1.05,0.071,-0.129,0.003
22:06:29,robotiq_force_torque_frame_id,2.41,-2.34,-1.02,0.09,-0.126,0.027
22:06:29,robotiq_force_torque_frame_id,3.65,-0.81,-1.04,0.056,-0.13,-0.001
22:06:29,robotiq_force_torque_frame_id,2.64,-1.87,-0.92,0.049,-0.146,0.009
22:06:30,robotiq_force_torque_frame_id,1.91,-1.18,-1.08,0.06,-0.122,-0.02
22:06:30,robotiq_force_torque_frame_id,1.8,-2.04,-0.92,0.054,-0.161,-0.027
22:06:30,robotiq_force_torque_frame_id,3.3,-1.62,-0.93,0.071,-0.144,0.003
22:06:30,robotiq_force_torque_frame_id,2.24,-2.25,-1.06,0.071,-0.148,0.001
22:06:30,robotiq_force_torque_frame_id,2.87,-1.35,-0.28,0.063,-0.127,-0.009
22:06:30,robotiq_force_torque_frame_id,4.1,-0.81,-1.27,0.066,-0.132,-0.03
22:06:30,robotiq_force_torque_frame_id,2.04,-0.95,-0.8,0.058,-0.138,-0.022
22:06:30,robotiq_force_torque_frame_id,2.03,-2.24,-0.74,0.07,-0.106,0.004
22:06:30,robotiq_force_torque_frame_id,2.93,-0.41,-0.63,0.057,-0.143,-0.002
